code,title,description,credits,institution,department,prerequisites,has_lab,course_type
BIOS 6003,M.S. Capstone Project in BIO,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6013,Topics Biochemistry & Physio,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6022,Scientific Communication,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6023,Topics in Cell & Molec Biology,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6052,Systematics & Evol Seminar,,3,University Of New Orleans,College of Sciences,,false,seminar
BIOS 6053,Topics in Systematics & Evol,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6062,Ecology & Evolution Seminar,,3,University Of New Orleans,College of Sciences,,false,seminar
BIOS 6063,Topics in Ecology & Envir Sci,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6073,Spec Topics Organismal Biology,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6090,Biological Problems,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6091,Graduate Seminar,,3,University Of New Orleans,College of Sciences,,false,seminar
BIOS 6093,Topics in Integrative Biology,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6096,Integrative Biology Seminar,,3,University Of New Orleans,College of Sciences,,false,seminar
BIOS 6113,Advanced Cell Biology,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 6713,Medical Microbiology,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 7000,Thesis Research,,3,University Of New Orleans,College of Sciences,,false,research
BIOS 7040,Examination or Report Only,,3,University Of New Orleans,College of Sciences,,false,lecture
BIOS 7050,Dissertation Research,,3,University Of New Orleans,College of Sciences,,false,research
BA 1000, Intro Business Administration,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 1001, Intro to Entrepreneurship,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 2780,App Software for Business,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 3010,Legal Environment of Business,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 3021,Business Law,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 3080,Corporate Social Responsblty,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 3090,Internship in Entrepreneurship,,3,University Of New Orleans,College of Business Administration,,false,research
BA 3091,Indep Study Entrepreneurship,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 3200,Leadership and Entrepreneurship,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 4048,International Business Law,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 4056,Business Planning,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 5048,International Business Law,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 5056,Business Planning,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 6011,HRM in Health Care Settings,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 6097,Spec Topic Business Admin,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 6780,Survey Decision Making Tools,,3,University Of New Orleans,College of Business Administration,,false,lecture
BA 7040,Examination or Report Only,,3,University Of New Orleans,College of Business Administration,,false,lecture
CHEM 1000,Freshman Seminar Chem Majors,,3,University Of New Orleans,College of Sciences,,false,seminar
CHEM 1001,"Lights, Camera, ACTION",,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 1002,"Life, Universe and Everything",,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 1003,Fundamentals of Environmental Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 1007,General Chemistry I Lab,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 1008,Gen Chem Lab II,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 1012,Introductory Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 1017,General Chemistry I,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 1018,General Chemistry II,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 1110,Intro Forensic Sci,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 2000,Soph Seminar Chem Majors,,3,University Of New Orleans,College of Sciences,,false,seminar
CHEM 2017,Organic Chem Lab 1,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 2025,Analytical Chemistry Laboratory,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 2117,Analytical Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 2217,Organic Chemistry I,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 2310,Chemical Computing,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 2710,Introduction to Cosmetic Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3018,Org Chem Lab II,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3027,Advanced Synthesis Lab,,3,University Of New Orleans,College of Sciences,,false,research
CHEM 3091,Chemistry Internship,,3,University Of New Orleans,College of Sciences,,false,research
CHEM 3092,Undergrd Teach Appr,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3094,Undergraduate Research,,3,University Of New Orleans,College of Sciences,,false,research
CHEM 3096,Directed Study,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3099,Senior Honors Thesis,,3,University Of New Orleans,College of Sciences,,false,research
CHEM 3110,Forensic Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3218,Organic Chemistry II,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3310,Principles of Phys Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3411,Desc Inorganic Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3510,Foundations of Biochemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3610,Materials Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 3710,Medicinal Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4000,Senior Comprehensive Exam,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4028,Physical & Inorganic Chem Lab,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4030,Lab Meth Instrumental Analysis,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4110,Instrumental Analysis,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4210,Intermediate Organic Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4310,Physical Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4311,Physical Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4410,Advanced Phys Inorg Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4510,Biochemistry I,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4511,Biochemistry II,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 4810,Environmental Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5028,Physical & Inorganic Chem Lab,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5030,Lab Meth Instrumental Analysis,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5110,Instrumental Analysis,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5210,Intermediate Organic Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5310,Physical Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5311,Physical Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5410,Advanced Phys Inorg Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5510,Biochemistry I,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5511,Biochemistry II,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 5810,Environmental Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6007,Experimental Chem Teachers III,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6090,Spec Readings Adv Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6091,Spec Readings Adv Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6092,Spec Readings Adv Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6093,Spec Readings Adv Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6095,Seminar,,3,University Of New Orleans,College of Sciences,,false,seminar
CHEM 6096,Dir Studies Adv Chem,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6113,Physical Methods in Analytical Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6115,Spec Top Analytical Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6117,Advanced Mass Spectrometry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6211,Synthetic Organic Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6214,Advances in Organic Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6316,Special Topics Physical Chem,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6496,Spec Topics Adv Inorg Chem,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6610,Characterization of Materials,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6620,Intro Micro Mat Char,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6621,Advan Micro Mat Char,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6696,Special Topics Materials Chem,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 6710,Medicinal Chemistry,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 7000,Thesis Research,,3,University Of New Orleans,College of Sciences,,false,research
CHEM 7025,Proc & Prob in Chemical Res,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 7040,Examination or Report Only,,3,University Of New Orleans,College of Sciences,,false,lecture
CHEM 7050,Dissertation Research,,3,University Of New Orleans,College of Sciences,,false,research
CHIN 1001,Basic Chinese I,,3,University Of New Orleans,"College of Liberal Arts, Education and Human Development",,false,lecture
CHIN 1002,Basic Chinese II,,3,University Of New Orleans,"College of Liberal Arts, Education and Human Development",,false,lecture
ENCE 2302,Civil Eng Comp & Gr Lecture,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 2303,Program Graphics Lab,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 2310,Elem Surveying Measurements,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 2311,Mechanics of Materials Lab,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 2350,Statics,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 2351,Mechanics of Materials,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 3093,Spec Prob in Civil Engineering,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 3318,Fluid Mechanics,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 3326,Environmental Engineering Lab,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 3327,Intro to Environmental Engr,,3,University Of New Orleans,College of Engineering,,false,lecture
ENCE 3340,Geotechnical Engineering,,3,University Of New Orleans,College of Engineering,,false,lecture
